[protein],[ligand],[-log k],[resolution],[year],[origin],[covalent_bond],complex_id,smiles
5uqv,8JM,6.366531544420414,2.84,2017,PDB,False,5uqv_8JM,CCc1c(cnc(c1c2ccc(cc2)O)N)c3ccc4c(c3)cn[nH]4
5nk3,92Q,7.42021640338319,1.59,2017,PDB,False,5nk3_92Q,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cccc(c3)C(=O)N[C@H]4CCNC4)Cl
3vrw,YS5,9.387216143280265,2.4,2012,PDB,False,3vrw_YS5,CCCC[C@@H](CC(CC)(CC)O)[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](C(=C)[C@@H](C3)O)O)C
5oae,SVF,4.600153287287077,2.7,2018,PDB,False,5oae_SVF,CC(=O)N1CCC(CC1)Cc2ccc(cc2)F
6fi1,D3H,2.1487416512809245,2.7,2018,PDB,False,6fi1_D3H,c1cc(ccc1N)NC(=O)CN
4gid,0GH,10.769551078621726,2.0,2012,PDB,False,4gid_0GH,C[C@H](c1ccccc1)NC(=O)c2cc(cc(c2)N(C)S(=O)(=O)C)C(=O)N[C@@H](Cc3ccccc3)CN[C@@H]([C@@H](C)O)C(=O)NCC(C)C
3lc3,IYX,5.229147988357856,1.9,2010,PDB,False,3lc3_IYX,COc1ccc(cc1OC)c2ccc3c(c2)cc(s3)C(N)N
2xde,1B0,5.465973893943865,1.4,2010,PDB,False,2xde_1B0,Cc1c(c2ccccc2[nH]1)CC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)c4ccccc4
1x7r,GEN,8.045757490560675,2.0,2005,PDB,False,1x7r_GEN,c1cc(ccc1C2=COc3cc(cc(c3C2=O)O)O)O
4jaj,XU1,5.2564902352715706,2.7,2013,PDB,False,4jaj_XU1,c1ccc2c(c1)-c3cccnc3NC2=O
6ma4,JA7,7.346787486224656,2.0,2018,PDB,False,6ma4_JA7,c1ccc(c(c1)[C@H](C(=O)N(Cc2cccs2)CC(=O)O)NS(=O)(=O)c3ccc4c(c3)C=CC(=O)N4)OCCCCC(=O)O
2i4v,DJR,11.200659450546418,1.5,2007,PDB,False,2i4v_DJR,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)OC
5hna,63D,4.229147988357856,2.69,2016,PDB,False,5hna_63D,CCCCCCCCCCOc1cc(cc(c1)O)COc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl
4o97,NTX,8.522878745280337,2.2,2014,PDB,False,4o97_NTX,[H]/N=C(\N)/c1cc(ccc1)COc2cc(cc(c2)C(=O)NC3CCC(CC3)N)OCc4cc(ccc4)/C(=N/[H])/N
3dbd,3FR,7.376750709602099,3.05,2008,PDB,False,3dbd_3FR,Cc1c2cnc(cc2n(n1)c3cc(cc(c3)Cl)c4ccccc4C(=O)N)N[C@@H](C)c5ccccc5
3cyx,ROC,8.0,1.2,2008,PDB,False,3cyx_ROC,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2C[N@]1C[C@H]([C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4)O
4qiz,WWX,8.148741651280925,1.55,2015,PDB,False,4qiz_WWX,c1ccc(cc1)[C@H]([C@H](c2ccccc2)O)Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F
1n7i,LY1,6.585026652029182,2.8,2003,PDB,False,1n7i_LY1,c1cc(c(c2c1CCCNC2)Cl)Cl
4i4f,1BR,6.1938200260161125,1.75,2013,PDB,False,4i4f_1BR,CC(C)(C)c1ccc(cc1)CNc2ccc3c(c2)-c4c(cnn4C)S(=O)(=O)N3C
4prj,2VU,7.142667503568731,2.8,2014,PDB,False,4prj_2VU,c1cc(cc(c1)C#N)Cn2cc(cn2)NC(=O)c3c4ccc(cc4[nH]n3)c5c[nH]nc5
4pd5,GEO,2.8632794328435933,2.91,2014,PDB,False,4pd5_GEO,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
3f35,DIE,3.161150909262745,1.92,2009,PDB,False,3f35_DIE,CCc1cccc(c1O)CC
2xow,ISM,5.221848749616356,2.09,2010,PDB,True,2xow_ISM,COC(=O)Cc1ccc(cc1C(=O)O)N
1ecq,DXG,3.0,2.0,2000,PDB,False,1ecq_DXG,C([C@@H]([C@H](C(=O)[O-])O)O)[C@@H](C(=O)[O-])O
6j3p,B8O,6.978810700930062,1.6,2019,PDB,False,6j3p_B8O,CN1C[C@H](C[C@H](C1)NC2=Nc3cc[nH]c3C(=O)N2C)c4ccc5c(c4)OCCO5
3ho2,N32,6.94692155651658,2.0,2010,PDB,False,3ho2_N32,C[C@@]1([C@@H]2C[C@@H]3CC[C@]2(CC3=C)C=CC1=O)CCC(=O)Nc4c(ccc(c4O)C(=O)O)O
2xpa,4G5,5.3872161432802645,1.9,2011,PDB,False,2xpa_4G5,CN(CC(=O)N)C(=O)c1c([nH]c(n1)c2ccccc2)C(=O)O
6ul8,Q9J,7.522878745280337,2.68,2019,PDB,False,6ul8_Q9J,c1cc2c(cc1c3c(c4n(n3)C[C@@H]5C[C@H](N4)[C@H](C5)O)C(=O)N)ncs2
5hkm,61Y,7.886056647693163,2.1,2016,PDB,False,5hkm_61Y,CCc1cc(nc(n1)N)c2c[nH]c3c2cc(cn3)c4c[nH]nc4
1yw7,A41,5.853871964321762,1.85,2006,PDB,False,1yw7_A41,Cc1ccc(c(c1)C(=O)O)NS(=O)(=O)c2ccccc2
5hrw,64E,5.481486060122113,1.8,2016,PDB,False,5hrw_64E,CCCc1c-2c([nH]n1)OC(=O)c3c2cccc3
5i13,4P9,5.083019952679618,2.15,2016,PDB,False,5i13_4P9,c1cc(ccc1N/N=C/c2ccc(c(c2O)O)O)Cl
3rt8,CWD,6.345823458122039,2.43,2011,PDB,False,3rt8_CWD,C1=C(C(=O)NC(=O)N1C[C@@H](C(=O)O)N)Cl
5o8t,SY9,7.130181792020672,2.2,2018,PDB,False,5o8t_SY9,c1ccc2c(c1)[C@]34CC[N@@]5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5
1o5a,696,6.42021640338319,1.68,2004,PDB,False,1o5a_696,c1ccc(cc1)c2cccc(c2[O-])c3cc4cc(ccc4[nH]3)C(=[NH2+])N
4b0g,VEK,7.823908740944319,2.5,2013,PDB,False,4b0g_VEK,Cc1cc(no1)CN2CCN(CC2)c3c(cnc4c3[nH]c(n4)c5cncn5C)Br
2z4o,065,9.568636235841012,1.6,2008,PDB,False,2z4o_065,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc5c(c4)OCO5
6f8u,CZQ,6.096910013008056,2.1,2018,PDB,False,6f8u_CZQ,C[C@@H]1CN(C[C@H](O1)C)C(=O)CO/N=C/c2ccc(c(c2)OC3CCCC3)OC(F)F
3n5j,GO1,5.221848749616356,2.35,2010,PDB,False,3n5j_GO1,c1c(cc(c2c1c(c([nH]2)C(=O)O)CC(=O)O)Cl)Cl
1dmp,DMQ,9.55284196865778,2.0,1997,PDB,False,1dmp_DMQ,c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2Cc3cccc(c3)N)Cc4cccc(c4)N)Cc5ccccc5)O)O
3gzn,B39,8.0,3.0,2010,PDB,False,3gzn_B39,c1ccc2c(c1)CC[C@@H]2Nc3c4ccn(c4ncn3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N
3nf9,CD9,3.537602002101044,1.95,2011,PDB,False,3nf9_CD9,c1cc2c(cc1Cl)N(C(=O)C2)Cc3ccc4c(c3C(=O)O)OCO4
1ydt,IQB,7.318758762624412,2.3,1997,PDB,False,1ydt_IQB,c1cc2cnccc2c(c1)S(=O)(=O)NCCNC\C=C\c3ccc(cc3)Br
2fj0,TFC,7.657577319177793,2.7,2006,PDB,True,2fj0_TFC,CCCCCCCCSCC(=O)C(F)(F)F
1hvs,A77,10.30102999566398,2.25,1995,PDB,False,1hvs_A77,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H]([C@@H]([C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4
5hor,63K,8.221848749616356,2.2,2016,PDB,False,5hor_63K,c1cc(ccc1c2ccc3nnc(n3n2)Sc4ccc5c(c4)sc(n5)NC(=O)NCCN6CCOCC6)F
4xtx,590,10.568636235841012,2.3,2015,PDB,False,4xtx_590,c1nc(c2c(n1)n(cn2)[C@H]3C([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)CCCC[C@H]4[C@@H]5[C@H](CS4)NC(=O)N5)O)N=[N+]=[N-])N
6qgf,J0T,6.0,1.34,2019,PDB,False,6qgf_J0T,c1cc(cc(c1)F)c2cn(nn2)C[C@H](CS[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)n4cc(nn4)c5cccc(c5)F)O)O
4zvi,4S4,6.327902142064283,2.2,2015,PDB,False,4zvi_4S4,c1cc(ccc1C(=O)NCC(=O)O)NC(=O)c2cc(c([nH]2)Br)Br
2prj,NBG,4.494850021680094,2.3,1998,PDB,False,2prj_NBG,CC(=O)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
5ddb,59Q,7.086186147616283,1.54,2015,PDB,False,5ddb_59Q,c1c(sc2c1c(ncn2)N3CCN(CC3)c4nnc(s4)C(F)F)CC(F)(F)F
2vh6,GSV,9.69897000433602,1.95,2008,PDB,False,2vh6_GSV,CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CC[C@@H](C3=O)NS(=O)(=O)CCc4ccc(s4)Cl
4myh,GSH,4.638272163982407,3.38,2014,PDB,False,4myh_GSH,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
5edu,TSN,8.657577319177793,2.79,2016,PDB,False,5edu_TSN,C[C@H](\C=C(/C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C
1o3l,678,6.537602002101044,1.4,2003,PDB,False,1o3l_678,c1cc2c(cc1C(=[NH2+])N)cc([nH]2)c3cc(cc(c3[O-])Br)CC(=O)[O-]
6gvf,FE5,7.552841968657781,2.5,2019,PDB,False,6gvf_FE5,CC(C)n1c2c(c(n1)c3ccc4c(c3)nc(o4)N)c(ncn2)N
3cj2,SX3,4.853871964321762,1.75,2008,PDB,False,3cj2_SX3,C[C@@H]1C[C@@H](CN(C1)C(=O)c2cc(ccc2N)Br)C
3pck,NNO,6.698970004336019,2.13,1998,PDB,False,3pck_NNO,c1cc([n+](cc1C(=O)O)[O-])O
3ti4,LVO,6.023650020996727,1.6,2011,PDB,False,3ti4_LVO,[H]/N=C(\N)/N[C@H]1C=C(O[C@H]([C@@H]1NC(=O)C)[C@@H]([C@@H](COC(=O)CCCCCCC)O)OC)C(=O)O
1d8m,BBH,8.508638306165727,2.44,2000,PDB,False,1d8m_BBH,COc1ccc(cc1)S(=O)(=O)[N@]2CN(C(=O)C[C@@H]2C(=O)NO)Cc3ccccc3
5fue,UV4,6.329568590639394,2.2,2016,PDB,False,5fue_UV4,c1ccc(cc1)C(=O)Nc2cccc(c2)C(=O)N=O
6j0o,XAF,4.924453038607469,1.8,2019,PDB,False,6j0o_XAF,Cc1cccc(n1)c2c(c[nH]n2)c3ccc(c(c3)c4ccc(cc4)S(=O)(=O)CCO)F
2wo8,077,6.2839966563652006,2.0,2009,PDB,False,2wo8_077,c1ccc(cc1)c2ccc(cc2)CC[C@@H](CC(=O)O)O
6evr,BZW,8.05551732784983,1.5,2018,PDB,False,6evr_BZW,CC(=O)N1CCN(C[C@@H]1Cc2ccccc2)C(=O)c3ccc(cc3)S(=O)(=O)N
5bvf,4VJ,9.721246399047171,1.9,2015,PDB,False,5bvf_4VJ,c1cc(cc(c1)Cl)[C@@H](CO)N2CCCn3cc(cc3C2=O)c4ccnc(n4)N[C@H]5CC[C@H](C5)O
4abv,FT2,6.070581074285707,1.8,2012,PDB,False,4abv_FT2,c1cc(c(cc1CCl)O)Oc2ccc(cc2Cl)Cl
5q1a,9N4,8.017728766960431,2.0,2017,PDB,False,5q1a_9N4,Cc1cccc(c1NC(=O)[C@H](C2CCCCC2)n3c4ccccc4nc3c5ccc(cc5OC)OC)C
5duf,G7A,5.7447274948966935,1.5,2016,PDB,False,5duf_G7A,CCc1ccc(cc1)[C@H]2C[C@H](n3c(c(cn3)C(=O)O)N2)C(F)(F)F
4jal,SAH,4.6020599913279625,2.0,2013,PDB,False,4jal_SAH,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
5fp0,SZC,7.769551078621726,2.35,2016,PDB,False,5fp0_SZC,c1cc2c(c(c1)S(=O)(=O)NC3CCCC3)[nH]c(n2)c4ccc(cc4)C(F)(F)F
5m55,7GG,6.619788758288394,2.4,2016,PDB,False,5m55_7GG,CCN(CC)/C=C\c1c2c(nc[nH]2)nc(n1)Nc3ccccc3
1xoz,CIA,8.920818753952375,1.37,2004,PDB,False,1xoz_CIA,CN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6
3e6y,CW1,5.6020599913279625,2.5,2009,PDB,False,3e6y_CW1,C[C@@H]1[C@@H]\2CC[C@@](/C2=C/[C@]3(CCC(=C3[C@H]([C@@H]1O)O[C@@H]4[C@@H]([C@@H]5[C@]6([C@@H](O4)COC)O[C@H](O5)C(O6)(C)CCOC=O)O)C(C)C)C)(COC)O
4aze,3RA,8.10790539730952,3.15,2012,PDB,False,4aze_3RA,c1ccc(cc1)NC2=NC(=O)C(=N2)Cc3ccc4c(c3)OCO4
1wbt,WBT,6.468521082957745,2.0,2005,PDB,False,1wbt_WBT,c1cc(cc2c1ccn2CCc3ccncc3)NC(=O)c4cc(cc(c4)F)N5CCOCC5
4wf6,407,6.301029995663981,2.65,2015,PDB,False,4wf6_407,Cc1cc(ccc1F)S(=O)(=O)N[C@H](C)C(=O)NO
5qa4,TI7,3.769551078621726,1.95,2018,PDB,False,5qa4_TI7,Cc1ccccc1c2cccc(c2)C(=O)O
6n3x,KBD,5.092051478387727,1.1,2019,PDB,False,6n3x_KBD,c1ccc(cc1)CNC(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3N=C(NC4=O)N)O)O
6hly,G9Z,7.327902142064283,1.4,2018,PDB,False,6hly_G9Z,C1=CC(=O)N([C@@H]1C(=O)O)C[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
4joo,1M4,4.433798281145087,1.8,2013,PDB,False,4joo_1M4,CC1(C[C@@]2(c3cc(ccc3O1)Br)C(=O)N(C(=N2)N)C)C
5ho8,63E,5.958607314841775,2.7,2016,PDB,False,5ho8_63E,CCCCc1cc(nc(n1)N)c2c[nH]c3c2cccn3
2ohm,8AP,3.508638306165728,2.7,2007,PDB,False,2ohm_8AP,c1ccc(cc1)CNc2cccnc2N
4f6x,ZYL,5.086186147616283,1.98,2012,PDB,False,4f6x_ZYL,CCCCCCOc1cccc(c1)CN2C=CC(=C(C2=O)C(=O)O)O
4j1h,1HJ,6.110138278741812,2.2,2013,PDB,False,4j1h_1HJ,C[C@]1(C[C@@H](OC(=N1)N)C(F)(F)F)c2cc(ccc2F)NC(=O)c3ccc(cn3)C#N
5l2n,6ZU,5.552841968657781,1.7,2017,PDB,False,5l2n_6ZU,CC1=C(C(=O)Oc2c1ccc(c2)OS(=O)(=O)C)Cc3ccccc3
4mic,26Y,5.302770657240282,2.45,2014,PDB,False,4mic_26Y,CC(C)c1ccc(cc1)/C=C/C(=O)N[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
5lhh,6X0,8.173925197299173,3.05,2017,PDB,False,5lhh_6X0,CCn1c2ccsc2cc1C(=O)Nc3cccc(c3COc4ccc(cc4)OC[C@@H]5CCNC5)COC
4bhz,Z0B,4.271646217978772,2.85,2013,PDB,False,4bhz_Z0B,c1cncc2c1cnc3c2ccs3
4d0x,953,8.096910013008056,1.82,2014,PDB,False,4d0x_953,c1cc(c(cc1C(F)(F)F)c2c(cc([nH]2)c3ccnc(n3)N)C(=O)N)Cl
5l26,URI,5.346787486224656,3.4,2017,PDB,False,5l26_URI,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
4xt9,43V,6.795880017344075,2.25,2015,PDB,False,4xt9_43V,CCS(=O)(=O)c1ccc(cc1)CC(=O)Nc2nc(c(s2)c3ccccc3)c4cc(ccc4Cl)Cl
5kx7,6YD,7.443697499232712,2.8,2016,PDB,False,5kx7_6YD,Cn1cc(cn1)c2cccc(n2)C(=O)Nc3cn(nc3C(=O)N)C
6mo4,JWM,8.337242168318426,1.84,2019,PDB,False,6mo4_JWM,CC(C)([C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#CC#CCCO)S(=O)(=O)C
4anb,YQY,8.18045606445813,2.2,2012,PDB,False,4anb_YQY,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)(CN)O
4cwo,T62,5.214670164989233,2.31,2014,PDB,False,4cwo_T62,c1ccc2c(c1)c3nc(nn3c(n2)Cc4cc(cc(c4)O)O)N
2qn1,0AS,4.769551078621726,2.4,2008,PDB,False,2qn1_0AS,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O
3myg,EML,10.69897000433602,2.4,2010,PDB,False,3myg_EML,CC[N@](Cc1cc(sn1)Nc2c3ncc(n3cc(n2)C)c4c[nH]nc4)C(C)(C)CO
4r06,3E7,6.289882634888183,2.22,2016,PDB,False,4r06_3E7,CC[C@@H](c1ccccc1)NC(=O)c2ccc3c(c2)ccn3S(=O)(=O)c4cccc5c4cccc5
4i72,UA2,9.045757490560677,2.05,2013,PDB,False,4i72_UA2,c1c(c2c([nH]1)c(ncn2)N)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O
4rro,3UX,7.585026652029182,1.8,2014,PDB,False,4rro_3UX,C[C@@]12CCCO[C@H]1[C@@]3(c4cc(ccc4O2)c5cccnc5F)C(=O)N(C(=N3)N)C
6hth,GQN,7.1249387366083,1.95,2018,PDB,False,6hth_GQN,COc1ccc(cc1NC(=O)c2ccc(cc2)c3ccccc3)C(=O)NO
1w10,SJ1,7.552841968657781,2.0,2008,PDB,True,1w10_SJ1,[H]/N=C(\N)/NCCC[C@@H](C=O)NC(=O)[C@H](C)NC(=O)[C@@H](CO)NC(=O)OCC(C)C
3coy,53H,6.017728766960432,2.03,2008,PDB,False,3coy_53H,CC(C)(C)[C@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)N
3kgt,GEN,5.508638306165727,1.95,2010,PDB,False,3kgt_GEN,c1cc(ccc1C2=COc3cc(cc(c3C2=O)O)O)O
2yga,GDM,4.610833915635467,2.37,2011,PDB,False,2yga_GDM,C[C@H]1C[C@@H]([C@@H]([C@H](\C=C(\[C@@H]([C@H](\C=C/C=C(/C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)\C)OC)OC(=O)N)/C)C)O)OC
2xgm,LXN,3.0,2.55,2010,PDB,False,2xgm_LXN,C1(=O)C(=O)NC(=O)NC1=O
6gmd,A8Q,3.688246138944246,1.66,2018,PDB,False,6gmd_A8Q,CC(C)c1ccccc1c2ccc(cc2Cl)C[NH3+]
3tu7,0BM,8.087777943467584,2.49,2011,PDB,False,3tu7_0BM,[H]/N=C(\N)/N1CCC(CC1)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc3ccccc3)NS(=O)(=O)C
4anm,WUL,7.552841968657781,1.7,2012,PDB,False,4anm_WUL,c1cc2c(cc1Br)c3c(o2)C(=O)NC(=N3)CN4CC[C@@H](C4)O
6qft,J0B,7.455931955649724,2.7,2019,PDB,True,6qft_J0B,CCC(=O)N1CCC[C@H](C1)n2c3c(c(ncn3)N)c(n2)I
6rot,KDQ,6.3154867673018495,1.34,2019,PDB,False,6rot_KDQ,c1ccc(cc1)CS(=O)(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc3cc(ccc3CO)Cl
2duv,371,7.060480747381382,2.2,2007,PDB,False,2duv_371,Cc1cc2c(c(c1)N3CCCS3(=O)=O)OC(=C(C2=O)O)c4ccc(c(c4)O)O
3lau,OFI,4.522878745280337,2.1,2010,PDB,False,3lau_OFI,CCCC(=O)Nc1c2ccc(cc2[nH]n1)c3ccc(cc3)O
3n7r,N7R,7.698970004336019,2.9,2010,PDB,False,3n7r_N7R,c1cc(c(c(c1)F)F)[C@@H]2CC[C@H](C(=O)N(C2)CC(F)(F)F)NC(=O)N3CCC(CC3)N4c5cccnc5NC4=O
1dzk,PRZ,6.096910013008056,1.48,2000,PDB,False,1dzk_PRZ,CC(C)Cc1c(nccn1)OC
2r5q,1UN,8.568636235841012,2.3,2007,PDB,False,2r5q_1UN,Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[N@@]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O
1w22,NHB,6.755722879198157,2.5,2004,PDB,False,1w22_NHB,CN(c1ccc(cc1)C(=O)NO)S(=O)(=O)c2ccc(s2)c3ccccn3
3h9f,92M,7.920818753952375,2.6,2009,PDB,False,3h9f_92M,CN1c2cnc(nc2N(CCC1=O)C3CCCC3)Nc4ccc(cc4OC)N5CCC(CC5)O
3vi2,HMZ,3.769551078621726,2.1,2012,PDB,False,3vi2_HMZ,COc1ccc(c(c1)O)C(=O)CCC(=O)O
6p83,O3Y,7.096910013008056,1.7,2019,PDB,False,6p83_O3Y,CC1(Cc2c(c(c3c(n2)nn(c3O)c4ccccc4)c5ccccc5Cl)C(=O)C1)C
5cxh,55M,8.301029995663981,1.9,2015,PDB,False,5cxh_55M,C[C@H]([C@@H]1CC(=O)NC1)Oc2c3c(cc(n2)c4ccc(c(c4)OC)OC)ncs3
3zt3,ZT4,2.8616973018337184,1.95,2012,PDB,False,3zt3_ZT4,c1ccc2c(c1)CC(C2=Cc3ccc4c(c3C(=O)O)OCO4)O
4b6o,3DQ,7.0,2.0,2012,PDB,False,4b6o_3DQ,COc1ccc(cc1)C[C@@H]2C(=O)[C@H]([C@@H](C[C@@]2(C(=O)O)O)O)O
4d2v,45R,7.431798275933005,2.45,2014,PDB,False,4d2v_45R,COc1cc(ccc1C(=O)Nc2ccc3c(c2)CC[NH2+]CC3)c4c[nH]nc4
2ity,IRE,7.2716462179787715,3.42,2007,PDB,False,2ity_IRE,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
3ce3,1FN,8.744727494896694,2.4,2008,PDB,False,3ce3_1FN,c1cc(ccc1N2C=CC=C(C2=O)C(=O)Nc3ccc(c(c3)F)Oc4ccnc5c4cc[nH]5)F
6htd,GQH,8.0,3.0,2019,PDB,True,6htd_GQH,C[C@@H](C(=O)N[C@H](CCS(=O)(=O)C)Cc1ccc(cc1)CN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-]
3r6u,CHT,4.515700160653214,1.61,2011,PDB,False,3r6u_CHT,C[N+](C)(C)CCO
6nvg,XL8,8.070581074285707,1.99,2019,PDB,True,6nvg_XL8,CCC(=O)Nc1cc(cc(c1Nc2ncc(cn2)OCc3c(c(cc(c3Cl)OC)OC)Cl)Cl)Cl
3su0,TSV,6.790484985457369,1.16,2012,PDB,False,3su0_TSV,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)n4cc5cccc(c5c4)F)C(=O)NS(=O)(=O)C6CC6
3u93,GLU,6.306273051076353,1.88,2012,PDB,False,3u93_GLU,C(CC(=O)O)[C@@H](C(=O)O)N
5c42,29T,8.721246399047171,3.5,2015,PDB,False,5c42_29T,c1ccc(c(c1)OCCN2C=CC(=O)NC2=O)Oc3cccn4c3cc(c4)C#N
5hk9,64O,6.537602002101044,1.8,2016,PDB,False,5hk9_64O,CCC(=O)Nc1cc(c(c(c1)Cl)Oc2ccc(c(c2)c3ccc(cc3)NC(=O)N)O)Cl
4eos,1RO,6.050609993355088,2.57,2013,PDB,False,4eos_1RO,c1cc2cc(ccc2nc1)/C=C/3\C(=O)N=C(S3)NCc4cccs4
2ito,IRE,6.907981529247203,3.25,2007,PDB,False,2ito_IRE,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
5u6b,7YS,9.886056647693165,2.84,2017,PDB,False,5u6b_7YS,Cc1c-2c(n(n1)CCO)CN(C(=O)c3ccc(c(c3[C@H](Oc4c(ncc2n4)N)C)Cl)F)C
5wzv,7W0,6.6777807052660805,2.2,2018,PDB,False,5wzv_7W0,Cc1c(c2c(n1Cc3ccccc3c4ccccc4)cccc2OCC(=O)O)C(=O)C(=O)N
2v3d,NBV,3.9355420107730814,1.96,2007,PDB,False,2v3d_NBV,CCCC[N@@]1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
5h6v,7HS,6.681936665037238,2.42,2017,PDB,True,5h6v_7HS,[H]/N=C(\N)/NCCC[C@@H](C=O)NC(=O)[C@H](CCCCN)NC(=O)C
2y81,931,8.698970004336019,1.7,2011,PDB,False,2y81_931,c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)N[C@H]3CCN(C3=O)c4ccc(cc4F)[C@H]5CCCN5
2w67,F34,4.958607314841775,2.25,2009,PDB,False,2w67_F34,CC(=O)N[C@H]1CNC[C@H]([C@H]([C@@H]1O)O)O
5txy,7Q1,5.455931955649724,1.21,2017,PDB,False,5txy_7Q1,c1ccc(cc1)[C@@H]2C(=O)NC(=O)O2
3d0b,SNX,6.537602002101044,1.74,2008,PDB,False,3d0b_SNX,COCCNc1cc(ccc1C(=O)N)n2c3ccccc3c4c2CCCC4=O
2v5x,V5X,6.657577319177793,2.25,2007,PDB,False,2v5x_V5X,Cc1c(c2cc(ccc2[nH]1)OC)CC(=O)N[C@H](CCCCCC(=O)NO)C(=O)NCCc3c4ccccc4[nH]c3c5ccccc5
6eip,B7B,5.695724949522871,2.56,2018,PDB,False,6eip_B7B,CN1c2cnc(nc2N([C@@H]3CCC[C@@H]3C1=O)C4CCCC4)Nc5ccc(cc5)C(=O)N
5cuq,NSC,5.920818753952375,1.7,2016,PDB,False,5cuq_NSC,Cc1cc(c2cc(ccc2n1)NC(=O)Nc3ccc4c(c3)c(cc(n4)C)N)N
5ivc,6E7,5.920818753952375,1.57,2016,PDB,False,5ivc_6E7,c1ccc(cc1)CCNC(=O)c2ccnc(c2)c3cc(ccn3)C(=O)O
6cvx,FH4,7.67778070526608,1.78,2018,PDB,False,6cvx_FH4,CC(C)c1c(nc2cc(ccc2n1)OC)O[C@@H]3C[C@H](N(C3)C(=O)[C@H](C(C)(C)C)NC(=O)OC4CCCC4)C(=O)N[C@@]5(C[C@H]5C=C)C(=O)NS(=O)(=O)C6(CC6)C
4itp,1GD,7.267606240177032,1.7,2014,PDB,False,4itp_1GD,c1ccc(cc1)CC(=O)NCc2ccc(cc2)S(=O)(=O)N
